,x,y
MED8-AS1,2.853434,2.174877
MEF2C-AS1,3.8030803,2.2162113
MEF2C-AS2,-0.5939456,2.7630935
MEG3,5.2763367,2.7572925
MEG8,5.0621004,3.086213
MEG9,1.0223182,2.6302
MEIOB,1.092803,2.7944703
MEIS1-AS2,-1.9115112,5.98841
MEIS1-AS3,-1.5477743,4.890329
MELTF-AS1,3.4855165,1.6540316
MESTIT1,2.225292,2.5801997
METTL14-DT,4.1216555,3.0367706
MFF-DT,5.245275,3.044933
MFSD4B-DT,-4.763942,3.059173
MGAT3-AS1,-2.8142836,3.8614647
MHENCR,5.2570643,1.9926491
MIA2-AS1,2.543585,1.7726619
MIAT,5.543828,2.6643188
MIATNB,5.0987473,2.178497
MICALL2-DT,0.6379431,3.2452023
MICOS10-DT,-4.948192,4.585556
MID1IP1-AS1,-1.507684,4.8987517
MIF-AS1,5.1342688,2.4079072
MIF4GD-DT,4.5067077,1.8332564
MIMT1,-3.615291,5.7359786
MINCR,4.544741,1.7356132
MINDY2-DT,3.4433696,2.1306314
MIOS-DT,3.3310502,1.8355408
MIR1-1HG,-3.39473,3.7058694
MIR100HG,5.398835,2.739432
MIR122HG,2.5744102,2.816053
MIR124-1HG,-2.345829,3.783256
MIR124-2HG,-2.3985097,3.7431219
MIR1302-2HG,-4.1628075,2.355559
MIR1302-9HG,5.43509,2.440807
MIR130AHG,4.005913,2.5669534
MIR133A1HG,1.8283049,2.9940677
MIR137HG,2.821254,2.177472
MIR142HG,1.3222892,1.3940634
MIR155HG,1.6788609,1.6107668
MIR17HG,4.7533417,1.9609075
MIR181A1HG,3.4409742,3.2246947
MIR181A2HG,2.0098982,2.5678666
MIR1915HG,4.6529326,1.9947125
MIR193BHG,5.147039,2.8740695
MIR194-2HG,3.1700454,3.22315
MIR200CHG,-1.9643854,5.263412
MIR202HG,0.526832,4.4170194
MIR2052HG,0.035017822,3.0237055
MIR205HG,1.9627206,2.6895726
MIR210HG,4.5659194,1.766401
MIR2117HG,-1.5230641,4.845251
MIR217HG,-3.46581,4.412953
MIR219A2HG,-2.7365835,3.4652736
MIR222HG,4.5514774,1.8593504
MIR223HG,1.3353385,1.3521365
MIR22HG,5.7714763,2.2057004
MIR23AHG,6.1727304,2.9639454
MIR29B2CHG,5.1091275,2.1562185
MIR302CHG,-4.555517,6.8868985
MIR30DHG,4.9535613,1.9994187
MIR3142HG,1.8962836,1.6508025
MIR3147HG,-3.9511056,3.9955924
MIR3150BHG,0.049508292,2.9374173
MIR31HG,4.848511,3.0328872
MIR34AHG,5.1370115,2.039121
MIR34BHG,-3.7682593,5.3505173
MIR3659HG,-2.2979805,4.047007
MIR365BHG,-3.3312552,1.964044
MIR3663HG,-4.985214,2.7118244
MIR3667HG,3.1800432,1.9682926
MIR3677HG,2.986701,3.3092766
MIR3681HG,-0.06371184,3.623307
MIR378D2HG,-1.6765352,4.1260924
MIR3936HG,5.151282,2.6679919
MIR3945HG,0.050706755,1.3903155
MIR3976HG,1.8377267,3.704016
MIR4280HG,5.2823467,3.4048278
MIR4290HG,-5.5870957,3.1066494
MIR4300HG,1.7774298,4.061871
MIR4307HG,1.1583657,4.380025
MIR4422HG,-5.3792386,3.0943174
MIR4435-2HG,6.2106686,2.8273425
MIR4453HG,4.8434215,1.9769754
MIR4458HG,4.605822,1.7504063
MIR4500HG,3.874083,3.229148
MIR4527HG,-6.0021057,5.567895
MIR4713HG,-2.3421242,4.829119
MIR4733HG,2.0358398,2.0832632
MIR493HG,-2.7776036,4.187064
MIR497HG,0.078241795,5.338803
MIR503HG,4.031733,1.7047768
MIR548A1HG,-5.9694595,5.5781574
MIR548XHG,1.4293578,2.9473987
MIR5689HG,-1.2147287,3.301246
MIR583HG,-3.911665,4.675718
MIR600HG,5.271082,2.0014632
MIR646HG,4.6926885,3.0826297
MIR663AHG,5.4441333,2.4666262
MIR670HG,-5.9567738,4.252029
MIR7-3HG,1.4112908,3.8891063
MIR7515HG,-5.2845383,2.9037814
MIR762HG,4.4386287,1.7009639
MIR9-1HG,4.241647,3.1704884
MIR9-3HG,3.4794981,2.084628
MIR924HG,3.755901,2.0262036
MIR99AHG,5.9242024,3.1120825
MIRLET7A1HG,5.397023,2.320584
MIRLET7BHG,5.093805,2.0852914
MIRLET7IHG,5.1106977,2.1969323
MIS18A-AS1,0.6235259,3.6373587
MKLN1-AS,5.362736,2.647137
MKNK1-AS1,2.523569,2.6006095
MKX-AS1,-1.2245744,3.3463967
MLF1-DT,-5.07848,2.5822546
MLIP-AS1,-0.60008335,2.732946
MLIP-IT1,-3.6697993,4.7768207
MMADHC-DT,2.755392,1.9435568
MME-AS1,-1.5306069,1.9332975
MMEL1-AS1,-4.730458,4.3838086
MMP2-AS1,-0.83756816,1.666976
MMP25-AS1,5.5648875,2.2871335
MNX1-AS1,-0.11841301,4.118204
MNX1-AS2,-2.2541218,5.019505
MOCS2-DT,5.30846,2.2934554
MORC1-AS1,-5.4849896,3.5183651
MORC2-AS1,2.5042298,4.064412
MORF4L2-AS1,2.8442316,2.0540264
MPC1-DT,2.9477315,3.52792
MPHOSPH6-DT,-4.773838,3.8886344
MPP7-DT,-4.883911,2.7637918
MPPED2-AS1,-3.6415527,4.150162
MPRIP-AS1,1.0485686,3.7737722
MRAP-AS1,-3.0896807,1.6222259
MRGPRF-AS1,-3.4225128,4.541629
MRGPRG-AS1,-4.3653054,2.7120888
MRNIP-DT,3.4110267,1.7071084
MROCKI,2.836892,2.6204073
MRPL20-AS1,5.899344,2.3607624
MRPL20-DT,5.0221686,2.3187263
MRPL23-AS1,2.2006688,1.9875417
MRPS30-DT,4.472088,2.937261
MRPS35-DT,2.1393065,2.6553895
MRPS9-AS1,0.73506767,2.7080288
MRPS9-AS2,-2.1985495,4.493804
MRTFA-AS1,3.2905073,3.5979302
MSANTD2-AS1,5.4465804,2.806718
MSC-AS1,4.5550923,2.1750786
MSH2-OT1,-0.7532354,3.4327803
MSRA-DT,1.5972465,3.723017
MSRB3-AS1,0.80559623,4.389353
MTA1-DT,4.7700367,2.434369
MTOR-AS1,-0.93743134,2.757589
MTUS1-DT,-3.5453486,5.908131
MTUS2-AS1,-3.3776405,3.119395
MTUS2-AS2,-3.4268894,2.9094925
MUC12-AS1,2.070595,2.4494023
MUC20-OT1,6.2685146,2.8508418
MUC5B-AS1,-4.5794725,4.1126227
MVP-DT,5.3696423,2.317973
MYADM-AS1,-0.41935536,3.2930582
MYB-AS1,-3.9288685,3.6371486
MYCBP2-AS1,2.9426835,2.9928036
MYCBP2-AS2,-1.4828241,2.8363671
MYCL-AS1,-3.5078804,4.6882844
MYCNOS,2.6721923,3.2537334
MYCNUT,-5.2420535,4.527036
MYG1-AS1,2.532027,1.9608192
MYH9-DT,-1.5916286,4.856777
MYHAS,-3.390756,3.6869054
MYL12-AS1,1.9150943,2.2001233
MYL6B-AS1,-1.6331152,4.2160654
MYLK-AS1,4.8033104,2.1891594
MYLK-AS2,-3.6361933,3.5223765
MYO16-AS1,-4.0731544,4.9634757
MYO16-AS2,-4.5663214,4.2553964
MYO18B-AS1,-3.5799465,3.3417668
MYO1B-AS1,1.088182,3.0000224
MYO1D-DT,0.9181461,3.6975472
MYO3B-AS1,2.9972906,3.7953238
MYOCD-AS1,-3.5039513,3.3569598
MYOM3-AS1,-4.7085466,4.1258883
MYOSLID,2.743359,2.390465
MYOZ3-AS1,-4.5176578,5.6885695
MYRF-AS1,-1.3982478,5.00667
MYT1L-AS1,-3.532828,2.7115245
MZF1-AS1,5.2784543,2.2115207
N4BP2L2-IT2,4.8522553,2.147592
NAALADL2-AS1,-4.746784,3.8421922
NAALADL2-AS2,-5.4638424,4.8643684
NAALADL2-AS3,-4.6681547,2.9532454
NADK2-AS1,2.094252,2.6926637
NALCN-AS1,-5.570797,5.0364184
NALF1-IT1,-3.2832556,2.608619
NALT1,3.0911787,1.7436429
NAMA,-2.5407584,3.5514846
NANOGP11,-5.4324884,3.7676222
NAPA-AS1,3.3712156,4.0719695
NARF-AS1,1.3558638,4.084349
NARF-AS2,5.142841,2.3156357
NARF-IT1,2.2386436,2.2658114
NAV2-AS1,-1.433244,4.239121
NAV2-AS2,-3.4948764,3.705154
NAV2-AS3,-3.7187748,2.9466307
NAV2-AS4,-3.544588,2.6739223
NAV2-AS5,-2.8128514,2.6395583
NAV2-AS6,2.7181997,2.1066625
NAV2-IT1,-3.700832,2.7713969
NBAT1,-0.58996546,3.3210692
NBR2,5.5557656,2.2814662
NCAM1-AS1,-2.094063,3.7429123
NCBP2-AS1,0.46295884,3.1526334
NCF4-AS1,-0.8254672,1.3520132
NCK1-DT,5.3385825,2.5249517
NCKAP5-AS1,-1.966615,2.8947186
NCKAP5-AS2,-0.5357304,4.017998
NCKAP5-IT1,-2.999573,2.8226204
NCMAP-DT,-0.8595804,3.9138515
NCOA7-AS1,-1.5830677,2.5455806
NDFIP2-AS1,-4.437767,4.640259
NDNF-AS1,-4.313476,4.2017455
NDP-AS1,-3.906925,3.1374242
NDST1-AS1,-2.5016632,4.521112
NDUFA6-DT,5.3516016,2.0245535
NDUFB2-AS1,3.8805366,1.8068267
NDUFV1-DT,4.1046085,2.8843966
NDUFV2-AS1,3.9596076,1.8690598
NEAT1,6.442147,2.9667969
NEBL-AS1,-1.6933265,4.796327
NECTIN1-AS1,-3.1621532,2.6329339
NECTIN1-DT,-0.39862186,4.2670364
NECTIN3-AS1,1.6173815,2.5060492
NECTIN4-AS1,-3.2068372,4.668996
NEGR1-IT1,-4.532795,3.7655952
NEK2-DT,2.9503763,3.2864876
NEMP2-DT,3.2340958,2.228561
NEPRO-AS1,3.3216794,3.0105383
NETO1-DT,-2.844486,4.0207343
NEURL1-AS1,-4.970853,3.0019336
NEUROG2-AS1,-2.1211274,4.025799
NEXN-AS1,2.607585,2.680888
NFATC2IP-AS1,5.4090533,2.6231272
NFE2L1-DT,3.9283814,1.8717904
NFE4,1.0698628,1.9719002
NFIA-AS1,-2.4609249,2.788331
NFIA-AS2,4.264689,3.5321107
NFIB-AS1,-2.9395986,3.4432883
NFYC-AS1,4.5933256,1.9303408
NGF-AS1,-4.4342723,3.5945444
NGFR-AS1,-2.5382497,4.1170263
NHS-AS1,-3.9348211,4.1758094
NHSL1-AS1,4.438044,1.9387839
NIFK-AS1,5.4678187,2.7374241
NINJ2-AS1,4.8689017,1.986512
NIPAL4-DT,-0.9213376,2.1027405
NIPBL-DT,5.897891,2.487111
NKILA,3.5713253,1.7016641
NKX2-1-AS1,-5.8213844,4.533483
NKX2-2-AS1,-4.348226,4.22362
NLGN1-AS1,-3.2775967,2.6661062
NLGN4Y-AS1,-4.7709846,3.6130087
NMBR-AS1,-4.515832,4.447249
NNT-AS1,6.2385454,2.923566
NOL4L-DT,-4.224462,2.5466955
NOP14-AS1,5.83527,2.3306427
NOP53-AS1,0.5392913,2.8523693
NORAD,6.427552,2.9259408
NOVA1-DT,-0.539974,3.2163653
NPAS2-AS1,-2.7048528,2.5199587
NPHP3-AS1,0.5268949,3.3544698
NPSR1-AS1,1.5970485,3.2022443
NPTN-IT1,4.4451656,1.9437363
NPY2R-AS1,-2.93785,4.0164375
NQO1-DT,1.9513482,2.0795736
NQO2-AS1,0.23266613,3.7350235
NR2F1-AS1,5.4659953,2.747991
NR2F2-AS1,3.3220577,2.4561188
NR4A1AS,2.5097225,2.072137
NRAD1,-3.7615252,5.291571
NRAV,5.570872,2.2686093
NREP-AS1,-5.607178,4.8568816
NRG1-IT1,-3.514095,2.7294624
NRG1-IT3,-4.1359987,2.959326
NRG3-AS1,-3.516841,2.7443
NRIP3-DT,0.72372705,3.1961792
NRIR,1.4093264,2.1427493
NRSN2-AS1,5.8587866,2.7697718
NRXN2-AS1,-2.7223892,3.8890672
NSMCE1-DT,3.209169,2.8017082
NTM-AS1,-2.6941993,3.1055756
NTM-IT,-6.0817485,3.1911626
NTRK3-AS1,-4.4488807,2.57808
NUBPL-DT,-4.7607107,3.9519563
NUCB1-AS1,-2.0397656,3.8707814
NUDT16-DT,4.2551665,2.8401687
NUDT19-DT,3.0572674,1.7801547
NUP107-DT,2.5366337,2.1100292
NUP133-DT,-1.8810022,4.680503
NUP153-AS1,3.898596,1.6492754
NUP50-DT,5.6641097,2.3764606
NUP93-DT,2.4100676,3.3893263
NUTM2A-AS1,6.3893557,2.9061196
NUTM2B-AS1,6.2262006,2.789292
NXT1-AS1,-0.5276888,3.4488847
OBI1-AS1,-0.21465379,3.0958123
OBSCN-AS1,3.309228,1.85835
OCIAD1-AS1,0.2931691,3.2511637
ODC1-DT,4.5617695,2.296295
ODF2-AS1,-0.20360303,3.5270836
OGFR-AS1,2.8270671,1.8246022
OGFRP1,4.8217874,1.8741429
OIP5-AS1,6.452261,2.9437542
OLMALINC,6.328976,3.0531113
OOEP-AS1,-4.7349877,3.9321315
OPA1-AS1,-0.97220826,2.5855024
OPCML-IT1,-2.993248,2.6412275
OPCML-IT2,-3.4279814,2.6877654
OR12D3,-4.507468,2.631039
OR2A1-AS1,4.164478,3.4265337
OR2W1-AS1,-4.838902,3.988844
OR5V1,-5.8701634,3.591396
OSBPL10-AS1,0.7075498,3.5145082
OSER1-DT,5.638155,2.4731348
OSGEPL1-AS1,1.9774748,3.5349457
OSMR-DT,2.8156497,2.3788044
OSTM1-AS1,-2.7724748,3.7006438
OSTN-AS1,-0.59243464,3.127956
OTUD6B-AS1,6.250005,2.7936606
OTULIN-DT,2.9083033,2.2630894
OTX2-AS1,2.4890122,3.6662662
OVAAL,-5.142724,5.1227846
OVCH1-AS1,3.351948,2.7966607
OVOL1-AS1,-2.834236,4.836701
OXA1L-DT,2.1221528,3.3542817
OXCT1-AS1,2.4670117,1.6982505
OXR1-AS1,-0.6298418,3.5622723
P3H2-AS1,2.7862258,3.6235974
P4HA2-AS1,-0.22423652,5.4024487
P4HA3-AS1,2.1033576,3.0273528
PABPC1L2B-AS1,-2.7493637,3.7243958
PABPC4-AS1,2.4989536,2.4865484
PABPC5-AS1,-3.819972,3.7528994
PACERR,0.70605135,2.8383482
PACRG-AS1,1.5015346,3.9619803
PACRG-AS2,-5.0182376,2.51583
PACRG-AS3,-3.0817428,2.9430764
PAK6-AS1,-2.3865232,4.740461
PALLD-AS1,-4.807816,2.8995895
PAN3-AS1,4.1866837,2.0171993
PANCR,-2.703921,4.3895082
PANDAR,-4.0501523,2.424649
PANK1-AS1,2.3040972,2.9562035
PANK2-AS1,4.055149,1.8672614
PANTR1,3.1612053,3.507061
PAPLN-AS1,3.201432,2.150181
PAPOLA-DT,2.9540455,1.6269509
PAPPA-AS1,-2.60617,4.810478
PAPPA-AS2,-4.035757,3.591224
PAQR5-DT,1.6314014,3.1712208
PAQR9-AS1,2.7952526,3.8862526
PARAL1,-3.9603705,4.011606
PARD3-DT,-0.8664371,4.4624825
PARD6G-AS1,4.0893865,1.783137
PARM1-AS1,-2.5942655,2.6344385
PARP11-AS1,0.64070725,1.6458628
PART1,3.48729,3.2661324
PARTICL,4.3337865,1.6276789
PATJ-DT,-1.6241801,4.414908
PATL1-DT,2.2738183,3.1526732
PATL2,3.9576917,2.154833
PAUPAR,1.4828897,3.237193
PAX8-AS1,5.6407766,2.4626667
PAXBP1-AS1,5.6051874,2.621551
PAXIP1-AS2,5.6407127,2.4028766
PAXIP1-DT,5.5081196,2.3834858
PBX1-AS1,-2.444581,2.5827558
PBX3-DT,1.6058137,3.1852899
PCA3,3.6139088,3.5348399
PCAT1,4.6537313,3.2095003
PCAT14,4.5973964,2.847292
PCAT18,1.4661101,3.355258
PCAT19,3.3409257,3.2743883
PCAT4,-4.824947,4.615678
PCAT5,2.7759435,4.6302
PCAT6,3.4460492,1.5498389
PCAT7,3.8775396,2.315794
PCBP1-AS1,6.376298,2.982152
PCBP2-OT1,1.1630658,2.5317607
PCBP3-AS1,-2.667495,3.4339104
PCCA-AS1,-0.9674834,2.5728583
PCCA-DT,5.024986,2.312904
PCDH10-DT,2.8262444,3.2870061
PCDH9-AS1,-4.53046,4.101357
PCDH9-AS2,-3.3342938,2.568232
PCDH9-AS3,-3.265301,2.5992944
PCDH9-AS4,-3.336111,2.6272125
PCDHB1-AS1,3.0207386,1.816815
PCED1B-AS1,4.8759437,2.368335
PCF11-AS1,-0.2970811,5.487548
PCGEM1,-3.434632,4.9912553
PCGF3-AS1,5.5123987,2.2626212
PCMTD1-DT,5.6034455,2.4564908
PCNX4-DT,-4.7508526,2.726695
PCOLCE-AS1,2.3788552,1.9240566
PCOTH,2.626107,1.754333
PCSEAT,-3.7605581,5.119149
PCSK6-AS1,0.27375335,4.342037
PCYT1B-AS1,-5.564502,5.0849047
PDC-AS1,4.1530523,3.2152627
PDCD4-AS1,4.6581845,2.0934122
PDCD6-DT,2.5260677,2.1960402
PDCD6IP-DT,4.8935037,1.8874345
PDE11A-AS1,-2.4455566,6.129865
PDE2A-AS1,-4.0366545,3.8596008
PDE2A-AS2,-0.28917944,1.519302
PDE3A-AS1,-3.759092,4.3444095
PDE4B-AS1,-3.5058656,2.7105381
PDE6B-AS1,-2.1504817,3.8369699
PDE7A-DT,1.8402897,2.0341136
PDE9A-AS1,-1.5203233,2.9160736
PDGFA-DT,-1.6446152,6.2463174
PDK1-AS1,4.5197387,2.1335437
PDK4-AS1,4.469508,3.5108721
PDLIM7-AS1,-2.3355556,3.6205907
PDXP-DT,1.201508,1.9143482
PDYN-AS1,-3.600075,3.629615
PDZRN3-AS1,-1.3664656,4.176575
PEF1-AS1,0.6165427,3.2834287
PEG13,3.3471375,2.3491988
PELATON,1.6872205,1.3362515
PELP1-DT,-0.037574384,4.0790935
PENK-AS1,5.534923,3.446127
PEX5L-AS1,-3.341885,2.7201216
PEX5L-AS2,-3.3389482,2.723914
PFKP-DT,-0.019041268,3.7345386
PFN2-AS1,-0.768377,3.6589503
PGLS-DT,4.750692,2.4757473
PGM5-AS1,-0.031326197,3.4584186
PGM5P3-AS1,1.4489497,2.9756057
PGM5P4-AS1,1.7891159,2.7381241
PGR-AS1,0.53703594,3.069889
PHACTR2-AS1,-0.60273325,2.4402366
PHACTR3-AS1,-2.9098237,3.1795936
PHC2-AS1,-1.5393051,4.401325
PHEX-AS1,-3.058655,3.9007514
PHF1,5.83302,2.271188
PHKA1-AS1,-5.0189133,3.923751
PHKA2-AS1,-0.10734605,5.1761274
PHLDA1-AS1,3.457866,1.7072438
PHLDA1-DT,1.2821226,2.939968
PHOX2B-AS1,-4.211221,3.722315
PICART1,1.6690758,2.4263704
PICSAR,-3.54889,4.6414895
PIGO-AS1,-1.4823695,4.28924
PIGY-DT,-2.8837285,4.652104
PIK3CA-DT,-4.872837,4.081413
PIK3CD-AS1,0.10368821,1.4353282
PIK3CD-AS2,3.7521007,1.8309532
PIK3IP1-DT,0.70388716,2.1211512
PIK3R5-DT,-0.040967118,1.4357815
PIN1-DT,-1.1458592,4.170299
PINCR,-0.8479875,3.9916656
PINK1-AS,5.53367,2.4593046
PINX1-DT,-1.992753,4.65292
PISRT1,-4.5805492,4.1157107
PITPNA-AS1,4.6360917,1.699574
PITPNM2-AS1,-1.7946485,2.9630494
PITRM1-AS1,4.2623215,2.1091886
PITX1-AS1,5.0326257,1.9668914
PIWIL2-DT,2.6456163,1.9836776
PIWIL4-AS1,-3.5711563,2.5324628
PKD1-AS1,1.9407403,2.1837142
PKD1L1-AS1,-3.7351487,2.1727977
PKD2L2-DT,5.4957623,3.1720588
PKIA-AS1,1.8931773,3.150649
PKN2-AS1,2.858892,3.5545902
PKNOX2-DT,-4.6970277,4.2906766
PKP4-AS1,2.5014386,2.3585443
PLA2G4C-AS1,-4.8110833,5.7366285
PLA2G4E-AS1,0.15744074,3.4383645
PLAC4,3.195301,2.9072676
PLBD1-AS1,3.3221297,2.0569868
PLCB1-IT1,-2.1591341,2.5994458
PLCB2-AS1,-0.67848366,1.5918797
PLCE1-AS1,-3.0978327,4.61018
PLCE1-AS2,-4.291476,2.9685588
PLCG1-AS1,5.0130606,2.8880315
PLCH1-AS1,-4.63681,4.3342924
PLCH1-AS2,-4.717009,4.265961
PLCL2-AS1,-2.1519923,2.532024
PLCXD2-AS1,-4.8085804,2.4766338
PLPPR5-AS1,-3.5044835,2.8769548
PLS1-AS1,-4.00738,4.3729715
PLS3-AS1,1.6878295,2.85687
PLSCR5-AS1,-4.8248982,3.7150948
PLUT,-4.9025874,4.2190104
PLXNB3-AS1,1.8569448,2.1959875
PNISR-AS1,5.204036,2.1836753
PNN-AS1,0.014567781,3.4876313
PNRC1-DT,-2.399577,3.51795
POC1B-AS1,4.577522,2.2576573
POLG-DT,1.7813033,2.1657264
POLH-AS1,3.0668526,3.3938785
POLR2J4,5.12689,2.0243266
PORCN-DT,-0.500171,4.2310696
POT1-AS1,5.495665,3.2813132
POTEF-AS1,-4.5135155,5.0529957
POTEH-AS1,-5.4239335,3.0708857
POU2F1-DT,0.13818863,3.6996102
POU2F2-AS1,0.49219525,1.5233657
POU6F2-AS1,-4.704088,5.449273
POU6F2-AS2,-2.7919583,4.525317
PPEF1-AS1,-4.791735,5.488399
PPFIA2-AS1,-0.23731706,3.0828896
PPIC-AS1,-0.5429459,4.2029862
PPM1B-DT,-1.7608924,3.7983906
PPM1F-AS1,5.9567103,2.9250367
PPM1J-DT,-4.6101675,2.7013981
PPM1K-DT,0.59299016,2.927126
PPM1L-DT,2.691715,2.049818
PPP1CB-DT,4.0642147,2.4775496
PPP1R12A-AS1,4.1899076,1.939645
PPP1R12A-AS2,1.4525555,2.5953794
PPP1R13B-DT,-2.3930259,4.606077
PPP1R14B-AS1,3.8148642,1.6059134
PPP1R15B-AS1,-1.194907,4.610917
PPP1R21-DT,-0.4979621,4.2462816
PPP1R26-AS1,4.2314906,1.9367818
PPP1R35-AS1,-0.5633314,4.459059
PPP1R3B-DT,4.491162,3.1509898
PPP1R9A-AS1,1.8059978,3.3357546
PPP2CA-DT,2.5746346,1.8458421
PPP2R2B-IT1,-3.36798,2.694265
PPP3CB-AS1,5.5349145,2.406824
PPP4R1-AS1,-1.7960333,4.5509105
PPP4R3B-DT,2.7551024,1.8605808
PRANCR,5.394818,2.6929457
PRC1-AS1,3.9216623,2.1211195
PRDM10-DT,-0.4059429,3.6052296
PRDM16-DT,0.617351,3.3893614
PRDM6-AS1,-0.5132795,4.3010306
PRDM8-AS1,0.23304585,2.5500026
PRDX6-AS1,4.670575,2.2152336
PRECSIT,4.584833,2.5893462
PRICKLE2-AS1,-4.5903044,4.169411
PRICKLE2-AS2,-3.5223973,3.1102445
PRICKLE2-AS3,2.4656665,3.6586382
PRICKLE2-DT,-4.9214926,2.4276013
PRKACB-DT,3.4322348,1.6936308
PRKAG2-AS1,2.8116083,1.7651446
PRKAG2-AS2,-0.599391,1.5158076
PRKAR1B-AS1,1.1511105,1.527992
PRKAR1B-AS2,-4.78199,4.138037
PRKAR2A-AS1,5.097082,2.8328216
PRKAR2B-AS1,2.728238,3.7727401
PRKCA-AS1,-0.7923576,2.4783669
PRKCE-AS1,-1.4533728,2.4115455
PRKCH-AS1,3.7111576,2.683343
PRKCQ-AS1,5.032902,2.6575735
PRKCZ-AS1,3.775135,1.7980242
PRKCZ-DT,-4.2213717,4.4725604
PRKD3-DT,-3.5958602,4.3996377
PRKG1-AS1,5.7894344,3.359755
PRKG2-AS1,-4.9646325,3.236425
PRKX-AS1,-1.6950551,2.532461
PRMT5-AS1,3.7041993,2.1846452
PRMT5-DT,4.0403557,1.895153
PRNCR1,4.232128,3.4197435
PRNT,-4.9470444,2.2961931
PRORY,-4.433875,2.6851761
PROSER2-AS1,2.7545972,2.2221231
PROX1-AS1,3.426975,3.2438493
PRPF19-DT,-0.44996938,3.69897
PRPF31-AS1,4.12071,2.4238675
PRPF39-DT,-4.24164,4.0796633
PRR15-DT,-1.3016185,4.942354
PRR29-AS1,1.294153,4.1526055
PRR34,2.8071551,2.4412515
PRR34-AS1,4.2498174,1.6284493
PRR7-AS1,4.2407594,1.9075332
PRRT3-AS1,2.6597633,1.9676005
PRRX2-AS1,-3.6506155,4.4463286
PRSS23-AS1,0.97402614,2.8658774
PRSS30P,1.270361,1.8688236
PSD2-AS1,-4.551449,2.4935231
PSG8-AS1,-3.2050347,3.104382
PSLNR,-2.9783528,4.977712
PSMA3-AS1,6.3624625,2.9394581
PSMB1,6.442071,2.930736
PSMB8-AS1,4.6328936,2.0824296
PSMD14-DT,1.8659065,2.7329297
PSMD6-AS1,0.66738564,4.4442325
PSMD6-AS2,4.0472894,2.4449868
PSMD7-DT,3.623812,3.4018412
PSMG3-AS1,5.3297215,2.0279145
PSORS1C3,-2.7547946,5.333124
PSPC1-AS2,1.319448,2.5380094
PTCHD1-AS,-4.4238715,2.6816778
PTCSC2,3.158596,3.3896337
PTCSC3,3.3612306,3.3826072
PTENP1-AS,3.2923975,2.9515765
PTOV1-AS1,4.0684824,1.8284578
PTOV1-AS2,4.8810363,1.8325236
PTPN23-DT,4.5018163,2.1075437
PTPRD-AS1,3.2229242,3.1373959
PTPRD-DT,-3.1253297,3.4976225
PTPRG-AS1,4.3265214,2.4326901
PTPRJ-AS1,-1.6340046,2.4212084
PTPRK-AS1,-2.1769083,2.6525147
PTPRN2-AS1,-0.28787693,1.3582994
PTPRT-AS1,-3.8759756,2.6079853
PTPRT-DT,-2.7865608,3.5989587
PURPL,5.091096,2.7223763
PVT1,6.1548343,2.7115715
PWRN1,3.1022074,3.3746507
PWRN2,-3.624527,2.495623
PWRN4,-3.110442,2.659033
PXN-AS1,5.450669,2.4194288
PYCARD-AS1,1.1505986,1.7698153
PYDC2-AS1,3.0878048,3.3406274
QKILA,0.5898835,3.0889802
R3HDM2-DT,-1.8492793,4.144713
R3HDML-AS1,-3.2485316,5.5733128
RAB11B-AS1,4.440933,1.6952034
RAB17-DT,-0.5116336,4.4667625
RAB30-DT,5.979377,2.77681
RAB33B-AS1,5.7121253,3.0221334
RAB4A-AS1,5.534249,2.3948555
RAB5C-AS1,-1.5876671,4.846939
RABGAP1L-AS1,-1.7977842,2.4231923
RABGAP1L-DT,4.53751,3.377538
RABGAP1L-IT1,4.1623597,3.5964231
RAD21-AS1,3.5619512,2.9014726
RAD51-AS1,5.5607934,2.4257355
RAET1E-AS1,-2.322589,4.7070694
RAI1-AS1,-1.7468153,2.7382205
RAI14-DT,-2.5887144,4.760318
RALGPS2-AS1,1.6694152,2.5120096
RALY-AS1,5.4628987,2.6281629
RAMP2-AS1,4.2267456,2.7122502
RANBP3-DT,2.3267636,2.087893
RAP2C-AS1,4.843843,2.385242
RAPGEF4-AS1,-2.377592,3.2146506
RARA-AS1,3.9136035,1.7532538
RASA2-IT1,-1.6548033,2.6798697
RASA3-IT1,-1.5536642,2.0577838
RASAL2-AS1,4.763223,3.1058996
RASGRF2-AS1,1.9687157,3.0360746
RASSF1-AS1,1.2799013,1.6546551
RASSF10-DT,-3.1949124,5.0765996
RASSF3-DT,-4.581915,4.471325
RASSF8-AS1,5.3795304,2.5450625
RB1-DT,0.13833636,3.405383
RBAKDN,-1.6113169,4.77038
RBFADN,4.3032885,3.0180926
RBM12B-DT,-1.9035984,4.9040246
RBM15-AS1,2.754443,2.4228053
RBM25-AS1,2.3930545,1.5821363
RBM26-AS1,4.9430165,2.378629
RBM33-DT,5.166195,2.4918332
RBM38-AS1,3.711302,2.1320539
RBM5-AS1,4.2067194,2.2333753
RBMS3-AS1,-4.4136496,3.7075136
RBMS3-AS2,1.5778588,4.302675
RBMS3-AS3,4.8141737,3.565787
RBPMS-AS1,1.2155032,2.768064
RC3H1-DT,-2.1652443,3.808731
RC3H1-IT1,0.450131,3.373377
RCAN2-DT,2.3530807,3.4023573
RCAN3AS,-0.5464881,1.8174262
RCC2-AS1,-0.47410855,5.175765
RCCD1-AS1,3.0918264,3.7895277
